datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/04/19 17:48:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,12,0,-999,-17.70883,-57.41875,23
2020/04/19 17:48:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,12,0,0.4,-17.7174,-57.43495,5.8
2020/04/22 16:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,15,0,0.9,-17.73142,-57.38143,17.7
2020/04/22 16:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,15,0,0.9,-17.73206,-57.38691,17.7
2020/04/22 16:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,15,0,1,-17.73499,-57.384,30.3
2020/04/22 16:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,15,0,1,-17.73983,-57.38341,30.3
2020/04/22 16:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,15,0,1,-17.74044,-57.38891,30.3
2020/04/26 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,19,0,1,-17.8022,-57.42151,6.4
2020/04/26 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,19,0,1,-17.80165,-57.4177,7.8
2020/04/26 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,19,0,1,-17.7988,-57.42204,6.4
2020/04/20 17:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,13,0,-999,-17.7146,-57.44097,3.2
2020/04/24 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,16,0,0.7,-17.00336,-57.11766,2.9
2020/04/24 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,16,0,0.6,-17.00389,-57.11363,0.9
2020/04/24 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,16,0,0.6,-17.00758,-57.11826,2
2020/04/24 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,7,0,0.9,-17.67075,-57.05508,0.6
2020/04/24 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,12,0,0.8,-17.70129,-57.07101,3.1
2020/04/27 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,9,0,0.7,-17.66173,-57.05033,7.6
2020/04/27 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,10,0,0.9,-17.67552,-57.0569,3.8
2020/04/27 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,10,0,0.7,-17.67654,-57.06514,16.1
2020/05/04 18:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,9,0.1,0.9,-16.93206,-57.1625,14.4
2020/05/04 18:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,9,0.1,0.9,-16.93308,-57.16713,10.6
2020/01/01 16:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,6,0.3,-17.53113,-57.3498,9.4
2020/01/04 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.8,-17.73848,-57.30806,1.6
2020/01/04 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,0.7,-17.73904,-57.30436,1.9
2020/01/04 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,0.4,-17.73855,-57.29723,6.4
2020/01/04 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,0.9,-17.72512,-57.295,8.8
2020/01/06 04:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,8,0.2,-17.73462,-57.31151,5.9
2020/01/06 04:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,7.3,0.1,-17.73439,-57.28699,2.8
2020/01/06 04:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,7.5,0.1,-17.73322,-57.29283,4.1
2020/01/06 04:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,7.5,0.2,-17.72829,-57.29173,8.7
2020/01/06 04:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,7.6,0.2,-17.72711,-57.29757,8.7
2020/01/06 04:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,7.8,0.2,-17.72099,-57.30232,4.3
2020/01/06 04:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,7.8,0.2,-17.71606,-57.30122,0.9
2020/01/06 04:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,8.1,-999,-17.66762,-57.31326,5.9
2020/01/06 04:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,8.1,0,-17.65045,-57.32167,9.2
2020/01/26 04:48:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,7,0,0.3,-16.80676,-57.10857,5.2
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,1,-17.61552,-57.21344,1.5
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,1,-17.61897,-57.21407,1.4
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,1,-17.61962,-57.21015,1
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,1,-17.64742,-57.24665,5
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,0.9,-17.64809,-57.24272,5
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-17.65087,-57.24729,1.8
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-17.69669,-57.20718,3.9
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-17.69701,-57.24768,2.9
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-17.69735,-57.20326,3.9
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-17.69767,-57.24375,2.9
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,1,-17.69783,-57.26405,17.2
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,1,-17.69848,-57.26012,17.2
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,0.9,-17.69864,-57.28043,2.5
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,1,-17.69996,-57.27255,8.7
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-17.70013,-57.20781,4.2
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-17.71242,-57.19796,1.6
2020/01/18 16:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,4.3,0.5,-17.62496,-57.29067,5.1
2020/01/18 16:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,4.4,0.5,-17.62479,-57.29171,3.5
2020/01/18 16:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,1,0.2,-16.73977,-56.58546,5.8
2020/01/18 16:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,1,0.2,-16.73929,-56.5805,5.8
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.1,0.1,-17.74741,-57.2319,0.8
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.4,0,-17.74112,-57.24739,1.8
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,3.9,0,-17.31344,-56.76775,2.2
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,2.4,-999,-17.74481,-57.25198,4.1
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,2.2,0.1,-17.7619,-57.22005,3
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,2.7,0.4,-17.61557,-57.29258,4
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.3,0,-17.75006,-57.24455,1.3
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,5.1,0.2,-17.72915,-57.31504,9.1
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,3.6,0.2,-17.72949,-57.20989,9.4
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,4,0.2,-17.72991,-57.24908,6.7
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,5.2,0.1,-17.73021,-57.32372,24
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,4,0.2,-17.73044,-57.25338,6.7
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,5.3,0,-17.73074,-57.32807,16.1
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,4.1,0.1,-17.73097,-57.25769,4.9
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,5.3,-999,-17.73127,-57.33243,16.1
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,4.2,0.1,-17.73149,-57.262,4.9
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,3.8,0.3,-17.73266,-57.23563,6.3
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,3.6,0.1,-17.7914,-57.24178,13.4
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,4,0.1,-17.7917,-57.28127,16.2
2020/06/17 17:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,20,0,1,-16.80417,-56.59281,10.3
2020/01/26 04:48:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-16.26522,-56.88309,1.2
2020/01/27 04:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,1,-17.7062,-57.20596,4.4
2020/01/27 04:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,1,-17.70613,-57.30228,23
2020/01/27 04:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,0.4,-17.7061,-57.32658,9.5
2020/01/27 04:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,1,-17.70523,-57.30695,14.1
2020/01/27 04:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,1,-17.70516,-57.35565,58.2
2020/01/27 04:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,1,-17.70433,-57.3116,14.1
2020/01/27 04:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,1,-17.70426,-57.36035,58.2
2020/01/27 04:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,1,-17.70354,-57.19584,2
2020/01/27 04:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,1,-17.70346,-57.292,3.9
2020/01/28 16:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,5,3.5,0.2,-17.66961,-57.35777,6.6
2020/01/30 05:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3,0.4,-17.28619,-57.2438,0.8
2020/01/30 05:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,2.8,0.4,-17.28933,-57.24917,6
2020/02/01 17:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,3.1,0.1,-17.14543,-57.35016,4.4
2020/02/07 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,4,0.5,-17.65746,-57.3706,25.7
2020/02/07 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,1.2,0.8,-17.6571,-57.26125,12
2020/02/07 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,3.6,0.5,-17.65693,-57.36625,25.7
2020/02/28 17:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,0.1,-17.80752,-57.25374,3
2020/03/08 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,11,0,1,-17.64587,-57.16868,1.1
2020/03/08 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,11,0,0.9,-17.647,-57.16124,1.4
2020/03/08 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,11,0,0.5,-17.64702,-57.11541,1.5
2020/03/08 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,11,0,1,-17.64756,-57.15751,2.2
2020/03/08 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,11,0,0.9,-17.64924,-57.16923,1.1
2020/03/08 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,11,0,0.6,-17.64983,-57.11969,1.5
2020/03/08 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,10,0,-999,-17.65265,-57.10104,5.3
2020/03/08 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,10,0,0.4,-17.65321,-57.0973,5.7
2020/03/08 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,10,0,0.4,-17.65367,-57.23091,11.1
2020/03/08 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,10,0,0.6,-17.65373,-57.16235,1.5
2020/03/10 04:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,13,0,0.8,-17.62081,-57.11116,3
2020/03/10 04:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,13,0,0.8,-17.62043,-57.15794,6
2020/03/12 05:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,15,0,0.5,-17.64562,-57.07006,2.8
2020/03/19 05:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,1,-17.60854,-57.19391,0.7
2020/03/19 05:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.1,0.8,-17.56687,-57.11198,1.8
2020/03/26 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.4,0.2,-17.67363,-57.06376,11
2020/03/26 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.4,0.2,-17.67266,-57.06565,8.1
2020/03/26 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,2.6,0.1,-16.94989,-56.8872,6.7
2020/03/26 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,2.7,0.1,-16.94572,-56.88776,6.7
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,4.1,0,-17.3086,-56.77138,2.2
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,4.5,0,-17.29458,-56.76961,0.7
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,2.3,-999,-17.76636,-57.21813,2.9
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,2.7,0.4,-17.61087,-57.29597,1.9
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,2.6,-999,-17.75793,-57.2523,1
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.4,0.1,-17.73691,-57.2468,1.8
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,4.2,0,-17.3048,-56.76654,1.5
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,2.4,-999,-17.7485,-57.25658,4.1
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,2.7,0.4,-17.61138,-57.292,1.9
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,2.5,-999,-17.75323,-57.25316,2.5
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,2.8,0.4,-17.62027,-57.28918,3.2
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.3,0.1,-17.7614,-57.2241,3
2020/01/19 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.4,0,-17.74954,-57.24857,1.3
2020/01/16 17:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.1,0.1,-17.78408,-57.3269,11
2020/01/16 17:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.1,0.1,-17.78348,-57.32257,13.8
2020/01/16 17:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.1,-999,-17.7817,-57.3096,9.4
2020/01/19 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,5,2.2,0.5,-17.44927,-57.34418,7.8
2020/01/19 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,5,2.3,0.5,-17.45032,-57.34961,7.8
2020/01/21 04:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,0.2,0.1,-17.76426,-57.2569,3.7
2020/01/21 04:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,0.1,0.1,-17.76138,-57.25163,3.7
2020/01/21 04:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,0.1,0.1,-17.76057,-57.25619,3.7
2020/01/21 04:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,0.1,-999,-17.75688,-57.25548,2.9
2020/01/21 04:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,-999,-17.745,-57.25789,1.3
2020/01/21 04:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,0.1,-17.74419,-57.26244,1.3
2020/01/21 04:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,-999,-17.74131,-57.25718,2.9
2020/01/21 04:42:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,0.6,0.1,-17.78737,-57.29918,6
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,3.7,0.3,-17.72727,-57.22761,17.6
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,3.8,0.3,-17.72779,-57.2319,6.3
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,3.7,0.1,-17.78374,-57.25155,8.5
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,3.6,0.1,-17.78654,-57.23806,15.8
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,3.6,0.1,-17.78706,-57.24236,7.8
2020/01/22 17:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,1,4.4,0,-17.79045,-57.3079,12.7
2020/01/25 05:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.3,-17.77597,-57.28129,2.3
2020/01/25 05:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.3,-17.77542,-57.26024,1.6
2020/01/25 05:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.3,-17.77482,-57.26434,15.3
2020/01/25 05:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.3,-17.77423,-57.26844,15.3
2020/01/25 05:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.3,-17.77304,-57.27664,2
2020/01/25 05:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.3,-17.77245,-57.28074,2.9
2020/01/25 05:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.3,-17.77189,-57.25969,1.6
2020/01/25 05:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.3,-17.7713,-57.26379,15.3
2020/01/25 05:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.3,-17.76426,-57.26268,1.6
2020/01/25 05:12:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.3,-17.76778,-57.26324,1.6
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,0.6,-17.71689,-57.3204,22.9
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,0.9,-17.71655,-57.27968,17.6
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.9,-17.71652,-57.19468,1.6
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,0.8,-17.721,-57.31709,4.7
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,0.5,-17.72034,-57.32104,22.9
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,0.9,-17.72017,-57.30066,1.5
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,0.9,-17.72,-57.28032,17.6
2020/01/26 04:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,0.3,-17.71968,-57.325,22.9
2020/04/18 16:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,11,0,0.5,-17.03862,-57.16985,10.6
2020/04/18 16:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,11,0,0.5,-17.04567,-57.16927,10.6
2020/04/18 16:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,11,0,0.9,-17.73053,-57.42061,18.1
2020/04/18 16:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,11,0,0.8,-17.73496,-57.4209,26
2020/04/18 16:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,11,0,0.6,-17.73773,-57.41998,18.1
2020/04/19 05:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,12,0,-999,-17.71937,-57.413,22
2020/04/19 05:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,12,0,0.5,-17.72053,-57.43285,32.2
2020/04/19 05:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,12,0,0.7,-17.72119,-57.42803,34.7
2020/04/19 05:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,12,0,1,-17.72185,-57.42321,34.7
2020/04/19 05:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,12,0,1,-17.72251,-57.41839,22
2020/04/19 05:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,12,0,1,-17.72317,-57.41357,22
2020/04/19 05:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,12,0,1,-17.72565,-57.42378,3.8
2020/04/19 05:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,12,0,1,-17.72631,-57.41896,5.3
2020/05/28 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.4,-16.99901,-57.30706,4.9
2020/05/28 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.7,-16.67797,-56.66061,3
2020/05/28 17:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0,0.7,-16.6758,-56.64607,3.1
2020/05/31 18:00:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,6,0,0.7,-16.94874,-57.2212,5.2
2020/06/10 16:30:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,16,0,0.7,-16.65374,-56.65063,13.4
