datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/02/02 05:06:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.3,0.7,-17.56368,-57.22956,5.2
2019/02/01 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.4,0.3,-17.71282,-57.15659,1.2
2019/02/01 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.4,0.3,-17.71042,-57.15845,2.3
2019/02/01 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.4,0.3,-17.70854,-57.15599,1.2
2019/02/01 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.3,0.9,-17.70106,-57.18028,1
2019/02/01 05:24:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.2,0.9,-17.69679,-57.1797,1
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.2,0.9,-17.7016,-57.1898,7.6
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.9,0.6,-17.60119,-57.2285,20.6
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.8,0.6,-17.59829,-57.23361,6
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.8,0.6,-17.59754,-57.22917,20.6
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.8,0.6,-17.59679,-57.22473,20.6
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.8,0.6,-17.59464,-57.23428,4.4
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,2.8,0.6,-17.59389,-57.22984,6.9
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.7,0.7,-17.58885,-57.24448,4.2
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.6,0.7,-17.58595,-57.24958,4.2
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.6,0.7,-17.5852,-57.24515,4.2
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,2.6,0.7,-17.58231,-57.25026,23.6
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.6,0.7,-17.58055,-57.19558,8.1
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,2.5,0.7,-17.57866,-57.25093,23.6
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.4,0.7,-17.5711,-57.2065,3.1
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.4,0.7,-17.57034,-57.20205,3.1
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.4,0.7,-17.56958,-57.19759,19.4
2019/02/02 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,2.4,0.7,-17.56882,-57.19313,19.4
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.4,0.3,-17.71058,-57.15854,9.8
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.3,0.9,-17.70421,-57.17749,7.9
2019/02/01 17:54:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,3,0.3,0.9,-17.70329,-57.18086,8.9
2019/01/17 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,1,-17.71338,-57.18897,39.9
2019/01/17 17:36:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,2,0.1,1,-17.71414,-57.19342,39.9
